ntasks,algo,freq,segment,task,seg_stopped,br,bs,fb,fc,mb,mc
16,rcb,1,2,1,0,49200,44240,1601408,3,1603264,3
16,rcb,1,2,2,0,50976,37440,1572848,3,1592256,3
16,rcb,1,2,3,0,36288,48648,1174616,3,1141480,3
16,rcb,1,2,4,0,38568,28080,1204312,3,1218224,3
16,rcb,1,2,5,0,16032,19656,1021288,3,1009872,3
16,rcb,1,2,6,0,33536,39904,954624,3,934256,3
16,rcb,1,2,7,0,10560,37600,819744,3,760480,3
16,rcb,1,2,8,0,25560,21632,1240472,3,1241248,3
16,rcb,1,2,9,0,9968,13520,1021504,3,1010240,3
16,rcb,1,2,10,0,25088,28224,963680,3,949744,3
16,rcb,1,2,11,0,5632,28504,810872,3,759912,3
16,rcb,1,2,12,0,10432,20992,812096,3,783840,3
16,rcb,1,2,13,0,2960,13152,709232,3,683920,3
16,rcb,1,2,14,0,6368,16096,707648,3,683216,3
16,rcb,1,2,15,0,0,9424,9424,1,9424,1
16,rcb,1,3,0,0,16256,0,2646944,3,2673016,3
16,rcb,1,3,1,0,6912,9792,1534912,3,1520784,3
16,rcb,1,3,2,0,4976,5936,766816,2,765864,2
16,rcb,1,3,3,0,4080,6160,542624,2,540528,2
16,rcb,1,3,4,0,243152,286712,1688840,3,1591288,3
16,rcb,1,3,5,0,286712,243152,1508296,3,1594200,3
16,rcb,1,3,6,0,5872,3728,877920,3,874720,3
16,rcb,1,3,7,0,1304,5592,365456,2,361136,2
16,rcb,1,3,8,0,0,2760,2760,1,2760,1
16,rcb,1,3,9,0,0,0,0,0,0,0
16,rcb,1,3,10,0,2048,2048,456112,2,456112,2
16,rcb,1,3,11,0,0,2048,2048,1,2048,1
16,rcb,1,3,12,0,0,1792,1792,1,1792,1
16,rcb,1,3,13,0,0,0,0,0,0,0
16,rcb,1,3,14,0,1592,1592,335984,2,335984,2
16,rcb,1,3,15,0,0,1592,1592,1,1592,1
16,rcb,1,4,0,0,0,0,0,0,0,0
16,rcb,1,4,1,0,0,0,0,0,0,0
16,rcb,1,4,2,0,2008,0,756960,2,758984,2
16,rcb,1,4,3,0,0,2008,2008,1,2008,1
16,rcb,1,4,4,0,43560,0,1109352,3,1192224,3
16,rcb,1,4,5,0,0,43560,43560,1,43560,1
16,rcb,1,4,6,0,0,0,0,0,0,0
16,rcb,1,4,7,0,0,0,0,0,0,0
16,rcb,1,4,8,0,0,0,0,0,0,0
16,rcb,1,4,9,0,0,0,0,0,0,0
16,rcb,1,4,10,0,0,0,0,0,0,0
16,rcb,1,4,11,0,0,0,0,0,0,0
16,rcb,1,4,12,0,0,0,0,0,0,0
16,rcb,1,4,13,0,0,0,0,0,0,0
16,rcb,1,4,14,0,0,0,0,0,0,0
16,rcb,1,4,15,0,0,0,0,0,0,0
16,rcb,1,5,0,0,0,0,0,0,0,0
16,rcb,1,5,1,0,0,0,0,0,0,0
16,rcb,1,5,2,0,0,0,0,0,0,0
16,rcb,1,5,3,0,0,0,0,0,0,0
16,rcb,1,5,4,0,2904,0,579480,2,582392,2
16,rcb,1,5,5,0,0,2904,2904,1,2904,1
16,rcb,1,5,6,0,0,0,0,0,0,0
16,rcb,1,5,7,0,0,0,0,0,0,0
16,rcb,1,5,8,0,0,0,0,0,0,0
16,rcb,1,5,9,0,0,0,0,0,0,0
16,rcb,1,5,10,0,0,0,0,0,0,0
16,rcb,1,5,11,0,0,0,0,0,0,0
16,rcb,1,5,12,0,0,0,0,0,0,0
16,rcb,1,5,13,0,0,0,0,0,0,0
16,rcb,1,5,14,0,0,0,0,0,0,0
16,rcb,1,5,15,0,0,0,0,0,0,0
16,rcbincr,1,1,0,0,695616,0,1748296,3,3141680,3
16,rcbincr,1,1,1,0,733824,524288,2312848,3,2733920,3
16,rcbincr,1,1,2,0,726896,524288,2305920,3,2712792,3
16,rcbincr,1,1,3,0,380088,380288,1817176,3,1816776,3
16,rcbincr,1,1,4,0,312400,268288,1635424,3,1724728,3
16,rcbincr,1,1,5,0,133856,159744,1346280,3,1294632,3
16,rcbincr,1,1,6,0,272616,362288,1691704,3,1511720,3
16,rcbincr,1,1,7,0,161616,288416,1504768,3,1250120,3
16,rcbincr,1,1,8,0,277656,227328,1559720,3,1661264,3
16,rcbincr,1,1,9,0,487232,524288,2068320,3,1990112,3
16,rcbincr,1,1,10,0,453264,524288,2030232,3,1891776,3
16,rcbincr,1,1,11,0,127840,252064,1434640,3,1185184,3
16,rcbincr,1,1,12,0,177960,325928,1560688,3,1263504,3
16,rcbincr,1,1,13,0,342272,524288,1921296,3,1555968,3
16,rcbincr,1,1,14,0,341040,524288,1920064,3,1552352,3
16,rcbincr,1,1,15,0,0,214104,214104,1,214104,1
16,rcbincr,1,2,0,0,79360,0,2531680,3,2684344,3
16,rcbincr,1,2,1,0,47072,40768,1571808,3,1576408,3
16,rcbincr,1,2,2,0,52824,34752,1557000,3,1585472,3
16,rcbincr,1,2,3,0,40256,42264,1147144,3,1134888,3
16,rcbincr,1,2,4,0,36400,33600,1221280,3,1219728,3
16,rcbincr,1,2,5,0,9464,25200,1039928,3,1004208,3
16,rcbincr,1,2,6,0,31696,36680,952776,3,935192,3
16,rcbincr,1,2,7,0,11072,29344,845616,3,803824,3
16,rcbincr,1,2,8,0,30360,21184,1214872,3,1226312,3
16,rcbincr,1,2,9,0,14320,13240,1010280,3,1008352,3
16,rcbincr,1,2,10,0,23680,33424,979024,3,951760,3
16,rcbincr,1,2,11,0,11712,25280,847424,3,815040,3
16,rcbincr,1,2,12,0,20352,27264,814208,3,793344,3
16,rcbincr,1,2,13,0,8880,22592,725744,3,693344,3
16,rcbincr,1,2,14,0,6304,22688,720960,3,683120,3
16,rcbincr,1,2,15,0,0,15472,15472,1,15472,1
16,rcbincr,1,3,0,0,12928,0,2624368,3,2643800,3
16,rcbincr,1,3,1,0,6880,6464,1510224,3,1502768,3
16,rcbincr,1,3,2,0,6968,5936,1518760,3,1512888,3
16,rcbincr,1,3,3,0,4064,8144,542496,2,538384,2
16,rcbincr,1,3,4,0,1592,2856,582976,2,581720,2
16,rcbincr,1,3,5,0,1352,0,488232,2,489592,2
16,rcbincr,1,3,6,0,3752,3752,444688,2,444688,2
16,rcbincr,1,3,7,0,1376,3568,389136,2,386928,2
16,rcbincr,1,3,8,0,6152,2728,1190832,3,1190528,3
16,rcbincr,1,3,9,0,2848,2728,990536,3,986616,3
16,rcbincr,1,3,10,0,3776,5456,460368,2,458672,2
16,rcbincr,1,3,11,0,1456,5024,398032,2,394440,2
16,rcbincr,1,3,12,0,0,3432,3432,1,3432,1
16,rcbincr,1,3,13,0,0,1480,1480,1,1480,1
16,rcbincr,1,3,14,0,1576,1576,332624,2,332624,2
16,rcbincr,1,3,15,0,0,1576,1576,1,1576,1
16,rcbincr,1,4,0,0,0,0,0,0,0,0
16,rcbincr,1,4,1,0,0,0,0,0,0,0
16,rcbincr,1,4,2,0,0,0,0,0,0,0
16,rcbincr,1,4,3,0,0,0,0,0,0,0
16,rcbincr,1,4,4,0,0,0,0,0,0,0
16,rcbincr,1,4,5,0,0,0,0,0,0,0
16,rcbincr,1,4,6,0,0,0,0,0,0,0
16,rcbincr,1,4,7,0,0,0,0,0,0,0
16,rcbincr,1,4,8,0,0,0,0,0,0,0
16,rcbincr,1,4,9,0,0,0,0,0,0,0
16,rcbincr,1,4,10,0,0,0,0,0,0,0
16,rcbincr,1,4,11,0,0,0,0,0,0,0
16,rcbincr,1,4,12,0,0,0,0,0,0,0
16,rcbincr,1,4,13,0,0,0,0,0,0,0
16,rcbincr,1,4,14,0,0,0,0,0,0,0
16,rcbincr,1,4,15,0,0,0,0,0,0,0
16,rcbincr,1,5,0,0,0,0,0,0,0,0
16,rcbincr,1,5,1,0,0,0,0,0,0,0
16,rcbincr,1,5,2,0,0,0,0,0,0,0
16,rcbincr,1,5,3,0,0,0,0,0,0,0
16,rcbincr,1,5,4,0,0,0,0,0,0,0
16,rcbincr,1,5,5,0,0,0,0,0,0,0
16,rcbincr,1,5,6,0,0,0,0,0,0,0
16,rcbincr,1,5,7,0,0,0,0,0,0,0
16,rcbincr,1,5,8,0,0,0,0,0,0,0
16,rcbincr,1,5,9,0,0,0,0,0,0,0
16,rcbincr,1,5,10,0,0,0,0,0,0,0
16,rcbincr,1,5,11,0,0,0,0,0,0,0
16,rcbincr,1,5,12,0,0,0,0,0,0,0
16,rcbincr,1,5,13,0,0,0,0,0,0,0
16,rcbincr,1,5,14,0,0,0,0,0,0,0
16,rcbincr,1,5,15,0,0,0,0,0,0,0
32,hilbert,1,1,0,0,450408,0,1034968,4,1945064,18
32,hilbert,1,1,1,0,435296,262144,1531088,4,1903360,28
32,hilbert,1,1,2,0,322256,262144,1697200,4,1828976,28
32,hilbert,1,1,3,0,162536,0,855536,4,1193216,28
32,hilbert,1,1,4,0,431048,262144,1653664,4,2005424,26
32,hilbert,1,1,5,0,339672,262144,1601984,4,1775888,26
32,hilbert,1,1,6,0,275744,262144,1606240,4,1654584,24
32,hilbert,1,1,7,0,236544,262144,1527840,4,1483440,20
32,hilbert,1,1,8,0,227120,262144,1375856,4,1318992,22
32,hilbert,1,1,9,0,204616,262144,1463984,4,1356336,28
32,hilbert,1,1,10,0,245912,262144,1412408,4,1392320,30
32,hilbert,1,1,11,0,276712,262144,1607136,4,1645056,30
32,hilbert,1,1,12,0,227168,262144,1509088,4,1448064,26
32,hilbert,1,1,13,0,191408,262144,1306496,4,1181232,20
32,hilbert,1,1,14,0,208128,262144,1338896,4,1239264,30
32,hilbert,1,1,15,0,176320,262144,1406352,4,1243424,28
32,hilbert,1,1,16,0,176792,262144,1407296,4,1244832,16
32,hilbert,1,1,17,0,172368,262144,1136304,4,961376,16
32,hilbert,1,1,18,0,159320,262144,1111248,4,912608,18
32,hilbert,1,1,19,0,155936,262144,1366624,4,1159960,28
32,hilbert,1,1,20,0,153816,262144,1361344,4,1148336,24
32,hilbert,1,1,21,0,177136,262144,1274856,4,1110176,22
32,hilbert,1,1,22,0,186768,262144,1428288,4,1291712,18
32,hilbert,1,1,23,0,174144,256048,1388784,4,1246368,20
32,hilbert,1,1,24,0,191600,262144,1306880,4,1168192,18
32,hilbert,1,1,25,0,214584,262144,1483920,4,1393840,22
32,hilbert,1,1,26,0,236088,262144,1525888,4,1486848,28
32,hilbert,1,1,27,0,281616,262144,1354800,4,1398960,22
32,hilbert,1,1,28,0,296016,262144,1515712,4,1600032,30
32,hilbert,1,1,29,0,360360,262144,1511264,4,1716864,32
32,hilbert,1,1,30,0,278696,262144,1611104,4,1660688,26
32,hilbert,1,1,31,0,232096,262144,1515848,4,1464664,16
32,hilbert,1,2,0,0,100040,0,593120,16,1309992,16
32,hilbert,1,2,1,0,88376,100040,1104768,26,1236928,22
32,hilbert,1,2,2,0,130568,88376,693568,26,991936,22
32,hilbert,1,2,3,0,159648,130568,1063840,26,1498496,22
32,hilbert,1,2,4,0,133808,159648,813296,22,1132320,20
32,hilbert,1,2,5,0,97592,133808,985248,24,1027616,20
32,hilbert,1,2,6,0,83072,97592,766736,22,861376,22
32,hilbert,1,2,7,0,83104,83072,560992,18,717184,18
32,hilbert,1,2,8,0,66368,83104,583968,20,659280,18
32,hilbert,1,2,9,0,67528,66368,285792,22,587552,14
32,hilbert,1,2,10,0,64232,67528,379600,26,549568,24
32,hilbert,1,2,11,0,58264,64232,688976,28,779424,20
32,hilbert,1,2,12,0,56096,58264,440816,24,697584,24
32,hilbert,1,2,13,0,64112,56096,461600,18,649104,24
32,hilbert,1,2,14,0,53088,64112,407328,28,573456,26
32,hilbert,1,2,15,0,52864,53088,335136,24,374912,24
32,hilbert,1,2,16,0,41920,52864,371376,14,530000,18
32,hilbert,1,2,17,0,37760,41920,261536,14,472976,26
32,hilbert,1,2,18,0,31600,37760,172528,12,236016,24
32,hilbert,1,2,19,0,19408,31600,300464,26,334792,26
32,hilbert,1,2,20,0,14784,19408,357680,22,372896,14
32,hilbert,1,2,21,0,0,15968,64192,16,62096,10
32,hilbert,1,2,22,0,1184,5720,98128,12,137584,18
32,hilbert,1,2,23,0,5720,6488,396192,18,406560,22
32,hilbert,1,2,24,0,6488,1440,43888,14,227152,16
32,hilbert,1,2,25,0,10504,0,436704,20,447632,18
32,hilbert,1,2,26,0,0,17344,232816,22,256192,18
32,hilbert,1,2,27,0,8280,14672,93200,20,170208,22
32,hilbert,1,2,28,0,14672,25864,648912,28,660464,14
32,hilbert,1,2,29,0,25864,18656,166528,28,316168,20
32,hilbert,1,2,30,0,18656,18456,636832,24,625072,22
32,hilbert,1,2,31,0,18456,0,123632,12,223232,16
32,hilbert,1,3,0,0,2368,0,28928,12,32592,10
32,hilbert,1,3,1,0,12056,2368,203728,16,220352,14
32,hilbert,1,3,2,0,0,40768,264000,18,278080,18
32,hilbert,1,3,3,0,55576,0,245104,20,347872,14
32,hilbert,1,3,4,0,0,44384,713168,18,588944,18
32,hilbert,1,3,5,0,20064,0,61536,16,93728,22
32,hilbert,1,3,6,0,0,16944,130576,14,435952,16
32,hilbert,1,3,7,0,14400,2656,52992,14,124800,14
32,hilbert,1,3,8,0,2656,6144,84032,14,73744,12
32,hilbert,1,3,9,0,6144,9272,201680,12,72528,12
32,hilbert,1,3,10,0,9272,8992,132544,22,58448,20
32,hilbert,1,3,11,0,8992,1144,60672,18,106864,22
32,hilbert,1,3,12,0,1144,4056,172112,16,157600,16
32,hilbert,1,3,13,0,4056,7608,116128,18,101920,12
32,hilbert,1,3,14,0,7608,5072,43600,20,42000,18
32,hilbert,1,3,15,0,5072,1408,120576,20,124656,18
32,hilbert,1,3,16,0,1408,5232,18800,12,61968,14
32,hilbert,1,3,17,0,5232,2584,47760,22,86720,18
32,hilbert,1,3,18,0,2584,3272,86416,18,85336,14
32,hilbert,1,3,19,0,3272,2888,65024,22,64672,14
32,hilbert,1,3,20,0,2888,3496,13872,8,39152,16
32,hilbert,1,3,21,0,3496,912,27824,8,14896,12
32,hilbert,1,3,22,0,912,2880,49840,16,45040,12
32,hilbert,1,3,23,0,2880,1096,165904,16,155696,16
32,hilbert,1,3,24,0,1096,2488,40656,14,224304,22
32,hilbert,1,3,25,0,2488,1312,18800,12,23488,18
32,hilbert,1,3,26,0,1312,1872,45040,14,46224,16
32,hilbert,1,3,27,0,1872,440,56960,18,82176,20
32,hilbert,1,3,28,0,440,5504,18704,8,31792,14
32,hilbert,1,3,29,0,6976,0,211472,18,219520,20
32,hilbert,1,3,30,0,416,1472,8576,14,45184,20
32,hilbert,1,3,31,0,0,416,30672,10,24544,8
32,hilbert,1,4,0,0,2720,0,58368,10,57840,8
32,hilbert,1,4,1,0,88,2720,6144,8,25952,8
32,hilbert,1,4,2,0,776,88,31936,11,31920,7
32,hilbert,1,4,3,0,9880,776,822608,14,949872,12
32,hilbert,1,4,4,0,12368,9880,84544,16,126240,20
32,hilbert,1,4,5,0,4200,12368,90768,22,72608,18
32,hilbert,1,4,6,0,7208,4200,789680,20,467648,18
32,hilbert,1,4,7,0,4208,7208,119216,14,98144,16
32,hilbert,1,4,8,0,5712,4208,42752,9,76384,9
32,hilbert,1,4,9,0,4144,5712,128496,12,102160,8
32,hilbert,1,4,10,0,6544,4144,46368,20,56496,18
32,hilbert,1,4,11,0,3992,6544,77328,20,69984,18
32,hilbert,1,4,12,0,5024,3992,313184,20,405360,14
32,hilbert,1,4,13,0,3104,5024,69824,8,118720,10
32,hilbert,1,4,14,0,4624,3104,24688,16,51984,20
32,hilbert,1,4,15,0,2512,4624,59040,20,36000,20
32,hilbert,1,4,16,0,3480,2512,265440,16,94976,18
32,hilbert,1,4,17,0,2408,3480,15376,14,16736,14
32,hilbert,1,4,18,0,3008,2408,31856,12,36144,12
32,hilbert,1,4,19,0,1880,3008,44560,12,40304,18
32,hilbert,1,4,20,0,2712,1880,302096,19,317648,17
32,hilbert,1,4,21,0,1776,2712,30592,14,27664,12
32,hilbert,1,4,22,0,2592,1776,139632,12,132208,10
32,hilbert,1,4,23,0,1568,2592,274640,20,382912,16
32,hilbert,1,4,24,0,2912,1568,469264,24,275376,10
32,hilbert,1,4,25,0,1256,2912,27008,18,25424,18
32,hilbert,1,4,26,0,3064,1256,49360,14,45456,12
32,hilbert,1,4,27,0,904,3064,87104,18,20448,10
32,hilbert,1,4,28,0,2488,904,28256,14,45792,10
32,hilbert,1,4,29,0,784,2488,13616,18,39520,18
32,hilbert,1,4,30,0,1928,784,18640,21,38248,19
32,hilbert,1,4,31,0,0,1928,4192,6,24160,6
32,hilbert,1,5,0,0,0,1496,4784,6,21568,12
32,hilbert,1,5,1,0,1496,8,24312,4,22056,10
32,hilbert,1,5,2,0,8,1016,14136,4,28600,12
32,hilbert,1,5,3,0,4600,0,1183040,14,1069504,18
32,hilbert,1,5,4,0,0,7016,529744,18,533600,18
32,hilbert,1,5,5,0,3744,0,14288,16,16832,20
32,hilbert,1,5,6,0,0,1432,422112,16,435104,16
32,hilbert,1,5,7,0,1496,0,6144,12,9056,18
32,hilbert,1,5,8,0,0,1312,2816,4,12768,18
32,hilbert,1,5,9,0,936,656,37568,6,77056,18
32,hilbert,1,5,10,0,656,1104,5728,13,4888,13
32,hilbert,1,5,11,0,1544,0,543648,18,533952,18
32,hilbert,1,5,12,0,0,1160,3856,6,53584,10
32,hilbert,1,5,13,0,720,88,2448,6,2320,10
32,hilbert,1,5,14,0,88,600,28400,15,30392,13
32,hilbert,1,5,15,0,600,8,5528,12,5848,8
32,hilbert,1,5,16,0,8,384,73176,11,60456,7
32,hilbert,1,5,17,0,392,0,1496,6,2296,8
32,hilbert,1,5,18,0,0,336,15832,8,14168,12
32,hilbert,1,5,19,0,328,120,2960,12,34304,14
32,hilbert,1,5,20,0,120,408,21568,12,21440,10
32,hilbert,1,5,21,0,408,144,25296,10,17312,10
32,hilbert,1,5,22,0,144,200,15600,6,1264,6
32,hilbert,1,5,23,0,200,96,403104,16,256800,8
32,hilbert,1,5,24,0,96,680,8128,8,34448,10
32,hilbert,1,5,25,0,680,16,14056,11,3384,9
32,hilbert,1,5,26,0,16,1032,3056,4,3008,8
32,hilbert,1,5,27,0,1088,0,9984,5,11056,9
32,hilbert,1,5,28,0,0,1016,30832,6,2624,4
32,hilbert,1,5,29,0,1120,0,11280,14,17936,10
32,hilbert,1,5,30,0,0,856,4704,14,15840,16
32,hilbert,1,5,31,0,696,0,23536,6,13248,6
32,gilbert,1,1,0,0,465632,0,1196488,4,2137464,18
32,gilbert,1,1,1,0,433992,262144,1528480,4,1892160,30
32,gilbert,1,1,2,0,329152,262144,1710992,4,1859008,24
32,gilbert,1,1,3,0,176792,0,884048,4,1251264,20
32,gilbert,1,1,4,0,406984,262144,1736608,4,2059184,26
32,gilbert,1,1,5,0,324128,262144,1570896,4,1705584,32
32,gilbert,1,1,6,0,267304,262144,1589360,4,1609720,32
32,gilbert,1,1,7,0,251464,262144,1557680,4,1542208,28
32,gilbert,1,1,8,0,229736,262144,1381088,4,1340928,22
32,gilbert,1,1,9,0,208208,262144,1471168,4,1376704,22
32,gilbert,1,1,10,0,239816,262144,1400216,4,1365792,28
32,gilbert,1,1,11,0,273496,262144,1600704,4,1630144,26
32,gilbert,1,1,12,0,213232,262144,1481216,4,1390688,22
32,gilbert,1,1,13,0,208192,262144,1340064,4,1246592,26
32,gilbert,1,1,14,0,201984,262144,1326608,4,1212352,24
32,gilbert,1,1,15,0,189528,262144,1432768,4,1298144,24
32,gilbert,1,1,16,0,171088,262144,1395888,4,1229712,24
32,gilbert,1,1,17,0,166440,262144,1124448,4,938432,26
32,gilbert,1,1,18,0,165768,262144,1124144,4,936880,26
32,gilbert,1,1,19,0,149744,262144,1354240,4,1132136,24
32,gilbert,1,1,20,0,141168,262144,1336048,4,1097568,30
32,gilbert,1,1,21,0,169568,262144,1259720,4,1082864,28
32,gilbert,1,1,22,0,185800,262144,1426352,4,1285824,20
32,gilbert,1,1,23,0,179728,262144,1412144,4,1255264,24
32,gilbert,1,1,24,0,206320,262144,1336320,4,1231936,22
32,gilbert,1,1,25,0,222232,262144,1499216,4,1422544,22
32,gilbert,1,1,26,0,241096,262144,1535904,4,1509136,26
32,gilbert,1,1,27,0,281856,262144,1355280,4,1400544,22
32,gilbert,1,1,28,0,290216,262144,1504112,4,1575248,32
32,gilbert,1,1,29,0,350440,262144,1491424,4,1674944,26
32,gilbert,1,1,30,0,284952,262144,1623616,4,1687168,24
32,gilbert,1,1,31,0,238264,262144,1528184,4,1490200,20
32,gilbert,1,2,0,0,86232,0,596816,16,1286856,18
32,gilbert,1,2,1,0,76384,86232,1038592,28,1188160,24
32,gilbert,1,2,2,0,108784,76384,594784,22,913376,30
32,gilbert,1,2,3,0,133104,108784,997744,18,1421008,20
32,gilbert,1,2,4,0,123520,133104,1130832,24,1309424,28
32,gilbert,1,2,5,0,103112,123520,823856,28,1059168,26
32,gilbert,1,2,6,0,97200,103112,766944,30,898784,22
32,gilbert,1,2,7,0,81480,97200,614016,26,740624,22
32,gilbert,1,2,8,0,62448,81480,601056,20,669824,24
32,gilbert,1,2,9,0,59288,62448,372848,18,565440,20
32,gilbert,1,2,10,0,63096,59288,344368,24,533712,26
32,gilbert,1,2,11,0,60128,63096,679904,24,785568,24
32,gilbert,1,2,12,0,70744,60128,476496,20,728256,20
32,gilbert,1,2,13,0,62488,70744,724064,26,684656,24
32,gilbert,1,2,14,0,57360,62488,395664,22,578784,22
32,gilbert,1,2,15,0,44280,57360,306016,20,365712,18
32,gilbert,1,2,16,0,39616,44280,381040,22,509952,20
32,gilbert,1,2,17,0,40840,39616,249504,22,468784,28
32,gilbert,1,2,18,0,28376,40840,176336,20,226192,20
32,gilbert,1,2,19,0,22880,28376,282464,22,334232,20
32,gilbert,1,2,20,0,32080,22880,274272,28,404768,20
32,gilbert,1,2,21,0,24632,32080,206992,26,213104,20
32,gilbert,1,2,22,0,18008,24632,132912,12,327856,16
32,gilbert,1,2,23,0,20848,18008,256432,22,463216,22
32,gilbert,1,2,24,0,10192,20848,228096,18,325984,16
32,gilbert,1,2,25,0,11904,10192,67888,18,108160,24
32,gilbert,1,2,26,0,0,22272,248496,20,277952,20
32,gilbert,1,2,27,0,10368,17624,105008,20,153856,18
32,gilbert,1,2,28,0,17624,22576,633472,30,661488,24
32,gilbert,1,2,29,0,22576,4256,106832,22,254928,26
32,gilbert,1,2,30,0,4256,10888,610432,22,581728,20
32,gilbert,1,2,31,0,10888,0,69248,14,85296,10
32,gilbert,1,3,0,0,4808,0,75840,16,78384,8
32,gilbert,1,3,1,0,10296,4808,207680,18,234560,12
32,gilbert,1,3,2,0,0,35480,121360,22,95536,14
32,gilbert,1,3,3,0,45976,0,243712,18,333248,22
32,gilbert,1,3,4,0,0,35168,749008,24,592384,22
32,gilbert,1,3,5,0,16688,0,203056,24,131248,26
32,gilbert,1,3,6,0,0,15304,483440,16,438672,12
32,gilbert,1,3,7,0,12992,2424,48240,18,109872,18
32,gilbert,1,3,8,0,2424,4672,90416,20,70784,18
32,gilbert,1,3,9,0,4672,8680,44448,16,97136,10
32,gilbert,1,3,10,0,8680,7464,129008,24,71136,20
32,gilbert,1,3,11,0,7464,1488,68112,22,99536,20
32,gilbert,1,3,12,0,1488,1280,162832,10,155152,12
32,gilbert,1,3,13,0,1280,7400,67728,16,77040,16
32,gilbert,1,3,14,0,7400,2928,43936,16,48496,10
32,gilbert,1,3,15,0,2928,1384,62096,12,87840,8
32,gilbert,1,3,16,0,1384,4272,18880,14,88032,20
32,gilbert,1,3,17,0,4272,2520,39408,24,55472,20
32,gilbert,1,3,18,0,2520,2088,24208,14,36256,16
32,gilbert,1,3,19,0,2088,3560,29024,14,66608,18
32,gilbert,1,3,20,0,3560,3856,295288,16,296592,20
32,gilbert,1,3,21,0,3856,3608,49728,18,30816,18
32,gilbert,1,3,22,0,3608,1056,327984,14,145496,16
32,gilbert,1,3,23,0,1056,3944,367424,19,383272,19
32,gilbert,1,3,24,0,3944,2696,30432,14,231104,14
32,gilbert,1,3,25,0,2696,2240,52352,18,20984,12
32,gilbert,1,3,26,0,2240,928,22512,14,11440,12
32,gilbert,1,3,27,0,928,808,15392,12,73488,14
32,gilbert,1,3,28,0,808,3864,64864,22,50496,12
32,gilbert,1,3,29,0,3864,240,201344,22,210096,12
32,gilbert,1,3,30,0,1344,0,5984,12,8304,14
32,gilbert,1,3,31,0,0,1104,23520,6,27472,8
32,gilbert,1,4,0,0,0,9400,18800,2,32368,8
32,gilbert,1,4,1,0,9400,104,47616,6,82464,16
32,gilbert,1,4,2,0,104,5000,31024,10,93032,16
32,gilbert,1,4,3,0,12784,0,1076704,23,1080496,15
32,gilbert,1,4,4,0,4600,7784,40656,18,71360,18
32,gilbert,1,4,5,0,3344,4600,67936,26,57120,22
32,gilbert,1,4,6,0,1912,3344,445216,14,449440,18
32,gilbert,1,4,7,0,3552,1912,88992,16,65576,10
32,gilbert,1,4,8,0,1432,3552,34624,16,72128,18
32,gilbert,1,4,9,0,3464,1432,79776,8,89360,12
32,gilbert,1,4,10,0,936,3464,45776,18,65072,20
32,gilbert,1,4,11,0,3424,936,62304,18,48560,16
32,gilbert,1,4,12,0,672,3424,289136,14,382624,18
32,gilbert,1,4,13,0,2672,672,13744,8,7456,8
32,gilbert,1,4,14,0,848,2672,18048,7,22592,13
32,gilbert,1,4,15,0,2240,848,25632,10,24384,12
32,gilbert,1,4,16,0,184,2240,210864,18,45872,12
32,gilbert,1,4,17,0,2168,184,8464,10,8064,12
32,gilbert,1,4,18,0,144,2168,10080,8,9608,8
32,gilbert,1,4,19,0,1720,144,36960,14,38624,16
32,gilbert,1,4,20,0,0,2304,68400,20,49128,18
32,gilbert,1,4,21,0,2112,0,22560,18,24880,16
32,gilbert,1,4,22,0,0,2176,67568,18,64576,16
32,gilbert,1,4,23,0,2088,0,396080,20,380520,16
32,gilbert,1,4,24,0,0,2472,37520,12,61072,6
32,gilbert,1,4,25,0,2368,0,17216,14,18272,10
32,gilbert,1,4,26,0,0,2808,47680,14,21344,14
32,gilbert,1,4,27,0,2432,0,90112,16,25344,14
32,gilbert,1,4,28,0,0,3872,13184,8,34304,14
32,gilbert,1,4,29,0,3496,0,207632,14,239952,20
32,gilbert,1,4,30,0,0,3504,23712,16,33792,20
32,gilbert,1,4,31,0,2920,0,51600,10,43056,12
32,gilbert,1,5,0,0,2552,0,20208,8,19344,6
32,gilbert,1,5,1,0,8,2552,19064,13,5496,5
32,gilbert,1,5,2,0,0,1400,18688,9,50280,5
32,gilbert,1,5,3,0,4704,0,1075776,16,1069136,12
32,gilbert,1,5,4,0,0,5288,516160,18,508080,12
32,gilbert,1,5,5,0,2400,0,13664,20,10416,16
32,gilbert,1,5,6,0,0,1256,35456,16,70784,16
32,gilbert,1,5,7,0,1280,0,5360,8,7248,14
32,gilbert,1,5,8,0,0,1192,3248,8,5792,12
32,gilbert,1,5,9,0,744,480,38960,10,75984,14
32,gilbert,1,5,10,0,480,904,5408,14,15296,14
32,gilbert,1,5,11,0,1288,0,31344,14,26016,16
32,gilbert,1,5,12,0,0,1144,5760,12,28304,8
32,gilbert,1,5,13,0,784,0,25488,8,27456,10
32,gilbert,1,5,14,0,0,720,3392,8,14704,10
32,gilbert,1,5,15,0,728,0,1976,7,8272,11
32,gilbert,1,5,16,0,0,616,19568,9,30136,9
32,gilbert,1,5,17,0,584,48,25728,16,42320,14
32,gilbert,1,5,18,0,48,528,6768,7,7240,9
32,gilbert,1,5,19,0,528,152,19216,14,2256,10
32,gilbert,1,5,20,0,152,504,6256,12,2720,8
32,gilbert,1,5,21,0,504,168,15072,14,21968,16
32,gilbert,1,5,22,0,168,672,5200,12,23776,12
32,gilbert,1,5,23,0,672,88,202592,13,195680,9
32,gilbert,1,5,24,0,88,688,61840,6,111096,12
